ClientId;DataExtracao;Score_Credito;Estado;GÃªnero;Idade;Tempo_Cliente;limite_credito_mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade;sum_pedidos_acumulado;DataUltimaTransacao;churn
354513;30/06/2019;542;Rio de Janeiro;Masculino;35;2;1,748.95;1;1;1;92.98;06/10/2019;0
354514;30/06/2019;623;São Paulo;Masculino;28;7;0.;1;0;0;539.69;11/10/2019;0
354515;30/06/2019;701;São Paulo;Feminino;43;2;1,604.17;1;0;1;155.28;22/10/2019;0
354516;30/06/2019;583;São Paulo;Masculino;48;3;912.47;1;1;0;250.07;25/09/2019;1
354517;30/06/2019;731;Rio de Janeiro;Masculino;46;10;0.;2;1;0;637.56;04/10/2019;0
354518;30/06/2019;461;São Paulo;Feminino;35;5;0.;1;1;1;225.87;14/10/2019;0
354519;30/06/2019;702;Minas Gerais;Feminino;23;7;987.75;1;1;0;477.52;08/10/2019;0
354520;30/06/2019;565;Minas Gerais;Feminino;47;10;1,397.56;1;1;0;691.04;19/08/2019;1
354521;30/06/2019;711;Rio de Janeiro;Masculino;42;3;1,776.27;3;0;1;68.3;08/08/2019;1
354522;30/06/2019;664;São Paulo;Masculino;54;8;0.;1;1;1;678.;26/07/2019;1
354523;30/06/2019;518;Rio de Janeiro;Masculino;50;4;0.;1;0;0;446.3;17/07/2019;1
354524;30/06/2019;728;Rio de Janeiro;Masculino;42;8;0.;2;0;1;174.26;27/10/2019;0
354525;30/06/2019;585;Minas Gerais;Masculino;37;6;1,524.97;1;1;1;416.28;29/10/2019;0
354526;30/06/2019;573;São Paulo;Masculino;52;8;0.;2;0;1;742.62;22/10/2019;0
354527;30/06/2019;568;Minas Gerais;Masculino;26;1;1,129.3;2;1;0;92.07;07/10/2019;0
354528;30/06/2019;602;Minas Gerais;Feminino;26;8;1,136.74;1;1;0;824.42;22/08/2019;1
354529;30/06/2019;603;São Paulo;Masculino;44;9;0.;1;1;0;576.37;07/10/2019;0
354530;30/06/2019;687;São Paulo;Masculino;38;0;1,444.51;1;0;1;571.99;16/10/2019;0
354531;30/06/2019;741;São Paulo;Masculino;52;1;1,712.36;2;0;0;90.98;25/08/2019;1
354532;30/06/2019;469;Rio de Janeiro;Masculino;37;9;967.76;1;1;1;499.55;27/10/2019;0
354533;30/06/2019;477;Minas Gerais;Feminino;58;8;1,459.85;1;1;1;102.35;23/10/2019;0
354534;30/06/2019;737;Minas Gerais;Masculino;43;8;963.54;1;0;0;42.54;29/10/2019;0
354535;30/06/2019;835;São Paulo;Masculino;25;7;0.;2;1;1;347.71;01/10/2019;0
354536;30/06/2019;717;Minas Gerais;Feminino;33;0;1,157.77;1;1;1;339.62;09/10/2019;0
354537;30/06/2019;562;São Paulo;Feminino;51;7;1,228.22;2;0;0;135.94;25/10/2019;0
354538;30/06/2019;758;Rio de Janeiro;Masculino;61;2;0.;2;1;1;183.26;27/10/2019;0
354539;30/06/2019;408;São Paulo;Masculino;40;3;0.;2;0;0;520.31;02/10/2019;0
354540;30/06/2019;650;Rio de Janeiro;Feminino;32;4;794.5;1;1;1;493.02;04/10/2019;0
354541;30/06/2019;582;Minas Gerais;Masculino;33;2;1,223.94;1;1;1;92.14;29/10/2019;0
354542;30/06/2019;706;Rio de Janeiro;Feminino;43;1;0.;2;1;0;133.18;19/10/2019;0
354543;30/06/2019;567;Minas Gerais;Masculino;41;0;1,343.79;1;1;1;440.61;29/10/2019;0
354544;30/06/2019;720;São Paulo;Masculino;29;2;0.;2;1;0;166.36;09/10/2019;0
354545;30/06/2019;631;Rio de Janeiro;Feminino;31;2;881.62;2;1;0;531.8;04/10/2019;0
354546;30/06/2019;623;Rio de Janeiro;Masculino;41;2;1,424.12;1;1;0;119.91;23/10/2019;0
354547;30/06/2019;514;São Paulo;Masculino;35;3;1,210.31;1;1;0;41.7;15/10/2019;0
354548;30/06/2019;650;Minas Gerais;Feminino;35;3;1,659.82;2;1;1;102.01;20/10/2019;0
354549;30/06/2019;673;Rio de Janeiro;Feminino;35;6;0.;2;1;0;410.91;28/10/2019;0
354550;30/06/2019;504;São Paulo;Feminino;32;8;2,066.64;1;0;0;67.84;14/10/2019;0
354551;30/06/2019;723;Minas Gerais;Masculino;37;3;946.62;2;1;0;505.17;19/10/2019;0
354552;30/06/2019;645;São Paulo;Masculino;25;0;1,744.;1;1;0;177.79;26/10/2019;0
354553;30/06/2019;664;Rio de Janeiro;Masculino;41;7;1,234.29;1;1;1;687.18;12/10/2019;0
354554;30/06/2019;760;Rio de Janeiro;Masculino;43;6;1,757.36;1;1;1;655.57;10/10/2019;0
354555;30/06/2019;766;Rio de Janeiro;Masculino;36;5;783.81;1;0;1;640.97;30/10/2019;0
354556;30/06/2019;634;São Paulo;Masculino;37;5;1,153.46;2;0;0;703.26;11/10/2019;0
354557;30/06/2019;640;Minas Gerais;Feminino;31;10;1,186.13;1;1;0;701.96;14/10/2019;0
354558;30/06/2019;784;Minas Gerais;Masculino;28;2;1,099.6;2;1;1;711.79;13/10/2019;0
354559;30/06/2019;547;Minas Gerais;Feminino;42;1;1,427.03;1;1;0;359.2;28/07/2019;1
354560;30/06/2019;608;Minas Gerais;Feminino;40;8;1,217.29;1;0;0;254.85;18/10/2019;0
354561;30/06/2019;547;São Paulo;Feminino;35;4;0.;1;1;1;555.37;10/10/2019;0
354562;30/06/2019;612;São Paulo;Feminino;43;4;1,394.96;2;1;1;321.37;24/10/2019;0
354563;30/06/2019;573;Rio de Janeiro;Masculino;28;8;0.;2;0;0;323.58;19/10/2019;0
354564;30/06/2019;615;Rio de Janeiro;Masculino;32;5;1,385.22;1;1;1;237.07;20/10/2019;0
354565;30/06/2019;710;São Paulo;Feminino;33;2;0.;2;1;0;303.94;05/10/2019;0
354566;30/06/2019;674;Minas Gerais;Feminino;38;10;837.28;1;1;0;189.24;24/10/2019;0
354567;30/06/2019;702;Rio de Janeiro;Feminino;38;9;0.;2;1;1;660.53;09/10/2019;0
354568;30/06/2019;616;São Paulo;Masculino;37;9;0.;1;1;0;463.8;19/10/2019;0
354569;30/06/2019;688;Rio de Janeiro;Masculino;32;6;1,241.79;1;1;1;578.16;30/10/2019;0
354570;30/06/2019;605;São Paulo;Masculino;36;7;1,288.29;1;1;0;794.12;13/10/2019;0
354571;30/06/2019;676;São Paulo;Masculino;33;6;1,714.91;1;0;0;329.58;13/10/2019;0
354572;30/06/2019;708;Rio de Janeiro;Masculino;33;3;0.;2;1;0;577.56;14/10/2019;0
354573;30/06/2019;745;Rio de Janeiro;Feminino;38;7;0.;2;1;1;809.3;14/10/2019;0
354574;30/06/2019;661;Rio de Janeiro;Masculino;20;8;0.;1;1;0;459.39;06/10/2019;0
354575;30/06/2019;726;São Paulo;Masculino;31;9;0.;2;1;1;442.16;10/10/2019;0
354576;30/06/2019;475;São Paulo;Masculino;40;7;1,608.18;1;0;1;706.84;02/07/2019;1
354577;30/06/2019;751;Minas Gerais;Masculino;54;9;1,563.68;2;0;1;484.08;13/10/2019;0
354578;30/06/2019;645;Minas Gerais;Feminino;59;8;1,216.7;2;0;0;.38;31/08/2019;1
354579;30/06/2019;775;São Paulo;Masculino;42;6;1,339.7;2;0;1;782.67;07/10/2019;0
354580;30/06/2019;540;São Paulo;Masculino;41;3;0.;2;1;0;504.58;23/10/2019;0
354581;30/06/2019;591;São Paulo;Feminino;34;3;961.27;1;0;0;129.05;01/10/2019;0
354582;30/06/2019;596;Rio de Janeiro;Masculino;60;7;1,219.08;1;0;1;126.31;19/10/2019;0
354583;30/06/2019;573;Rio de Janeiro;Masculino;41;5;0.;2;0;1;60.33;24/10/2019;0
354584;30/06/2019;577;Rio de Janeiro;Masculino;31;6;0.;1;1;1;818.31;26/10/2019;0
354585;30/06/2019;830;Minas Gerais;Feminino;40;8;777.02;1;0;1;81.3;12/10/2019;0
354586;30/06/2019;663;São Paulo;Masculino;67;9;0.;3;1;1;301.33;29/10/2019;0
354587;30/06/2019;421;São Paulo;Masculino;34;2;0.;2;1;1;402.56;22/10/2019;0
354588;30/06/2019;718;Rio de Janeiro;Masculino;34;5;1,139.22;2;1;0;128.22;24/10/2019;0
354589;30/06/2019;655;Minas Gerais;Feminino;61;2;1,839.98;2;1;1;671.74;29/10/2019;0
354590;30/06/2019;712;São Paulo;Masculino;23;2;0.;2;0;1;278.32;21/10/2019;0
354591;30/06/2019;663;São Paulo;Masculino;28;4;0.;2;1;1;516.54;02/10/2019;0
354592;30/06/2019;640;São Paulo;Feminino;47;6;897.99;2;0;1;57.43;09/08/2019;1
354593;30/06/2019;577;Rio de Janeiro;Masculino;29;2;0.;1;1;1;703.85;30/10/2019;0
354594;30/06/2019;546;Rio de Janeiro;Feminino;36;7;856.61;1;0;0;561.58;13/10/2019;0
354595;30/06/2019;802;Minas Gerais;Masculino;37;9;1,155.69;1;0;1;499.1;23/10/2019;0
354596;30/06/2019;590;São Paulo;Feminino;45;2;818.28;1;1;0;217.37;30/10/2019;0
354597;30/06/2019;594;Minas Gerais;Masculino;18;1;1,326.95;1;1;0;698.71;16/10/2019;0
354598;30/06/2019;577;Rio de Janeiro;Masculino;51;2;1,088.67;1;0;0;586.67;16/09/2019;1
354599;30/06/2019;541;São Paulo;Masculino;39;7;0.;2;1;0;82.6;30/10/2019;0
354600;30/06/2019;781;São Paulo;Feminino;27;5;0.;2;0;0;304.04;16/10/2019;0
354601;30/06/2019;806;Minas Gerais;Masculino;34;2;961.53;2;1;0;598.8;10/10/2019;0
354602;30/06/2019;723;Minas Gerais;Feminino;49;0;1,538.56;1;1;1;753.59;22/08/2019;1
354603;30/06/2019;535;São Paulo;Masculino;45;2;0.;2;1;0;523.58;29/10/2019;0
354604;30/06/2019;768;São Paulo;Feminino;36;3;1,413.35;1;0;1;524.46;05/10/2019;0
354605;30/06/2019;653;Minas Gerais;Masculino;41;1;1,045.84;1;1;0;63.03;11/08/2019;1
354606;30/06/2019;803;Minas Gerais;Feminino;50;8;981.73;1;0;0;93.57;06/09/2019;1
354607;30/06/2019;545;Rio de Janeiro;Feminino;44;1;0.;2;1;1;344.23;21/10/2019;0
354608;30/06/2019;581;Minas Gerais;Feminino;38;3;1,351.57;1;1;1;137.16;20/10/2019;0
354609;30/06/2019;513;Minas Gerais;Feminino;49;5;1,716.01;1;1;0;525.93;21/10/2019;0
354610;30/06/2019;731;São Paulo;Masculino;29;5;1,795.39;1;0;0;466.71;05/10/2019;0
354611;30/06/2019;727;Minas Gerais;Masculino;39;5;806.15;2;0;0;754.01;25/10/2019;0
354612;30/06/2019;560;Rio de Janeiro;Masculino;47;1;0.;1;0;0;537.01;21/07/2019;1
354613;30/06/2019;766;Minas Gerais;Masculino;27;5;1,262.86;1;1;0;740.06;02/07/2019;1
354614;30/06/2019;630;Minas Gerais;Feminino;23;4;1,379.65;1;0;1;727.38;19/10/2019;0
354615;30/06/2019;652;Minas Gerais;Masculino;41;9;1,594.34;1;1;0;743.22;17/10/2019;0
354616;30/06/2019;729;Minas Gerais;Masculino;40;5;1,135.75;2;1;0;430.82;20/10/2019;0
354617;30/06/2019;629;São Paulo;Feminino;33;6;0.;2;1;1;246.37;03/10/2019;0
354618;30/06/2019;667;Minas Gerais;Masculino;33;9;1,245.73;2;0;0;2.85;09/10/2019;0
354619;30/06/2019;671;Minas Gerais;Feminino;31;6;1,058.65;2;1;0;606.53;24/10/2019;0
354620;30/06/2019;768;Minas Gerais;Feminino;47;5;1,045.53;1;1;0;200.57;30/08/2019;1
354621;30/06/2019;732;São Paulo;Feminino;35;3;0.;2;1;0;378.65;30/10/2019;0
354622;30/06/2019;546;São Paulo;Feminino;30;5;0.;2;0;1;827.26;12/10/2019;0
354623;30/06/2019;630;São Paulo;Masculino;55;2;0.;1;1;1;442.51;16/07/2019;1
354624;30/06/2019;765;Minas Gerais;Feminino;46;8;1,194.93;2;0;1;695.4;03/08/2019;1
354625;30/06/2019;704;São Paulo;Feminino;33;0;1,304.99;2;1;1;311.68;29/10/2019;0
354626;30/06/2019;470;Rio de Janeiro;Feminino;48;6;1,405.76;1;1;1;487.38;25/10/2019;0
354627;30/06/2019;688;Minas Gerais;Feminino;34;9;910.26;2;0;1;682.43;26/10/2019;0
354628;30/06/2019;685;São Paulo;Feminino;33;1;0.;3;0;1;292.59;13/08/2019;1
354629;30/06/2019;567;São Paulo;Feminino;38;1;1,258.78;2;1;1;449.34;03/10/2019;0
354630;30/06/2019;720;Rio de Janeiro;Masculino;64;3;457.53;2;1;0;331.76;30/07/2019;1
354631;30/06/2019;609;São Paulo;Masculino;39;3;1,217.79;1;1;1;576.67;28/10/2019;0
354632;30/06/2019;521;Minas Gerais;Feminino;49;2;1,279.49;1;1;1;761.52;28/10/2019;0
354633;30/06/2019;556;São Paulo;Feminino;30;7;0.;2;1;1;777.7;12/10/2019;0
354634;30/06/2019;662;Minas Gerais;Masculino;30;5;1,152.87;2;1;1;623.28;12/10/2019;0
354635;30/06/2019;704;Minas Gerais;Masculino;41;9;620.78;2;1;0;537.71;06/10/2019;0
354636;30/06/2019;750;São Paulo;Feminino;38;1;0.;2;1;0;199.02;18/10/2019;0
354637;30/06/2019;619;Rio de Janeiro;Feminino;32;4;1,754.06;2;1;1;719.97;29/07/2019;1
354638;30/06/2019;468;Rio de Janeiro;Masculino;26;1;1,316.43;1;1;0;268.48;06/10/2019;0
354639;30/06/2019;435;Minas Gerais;Masculino;44;3;1,517.4;1;1;0;697.76;30/10/2019;0
354640;30/06/2019;529;São Paulo;Masculino;43;6;936.16;2;0;0;409.79;29/10/2019;0
354641;30/06/2019;702;Minas Gerais;Feminino;60;5;1,385.98;2;1;1;173.07;01/07/2019;1
354642;30/06/2019;608;São Paulo;Feminino;41;5;0.;2;1;1;301.93;16/10/2019;0
354643;30/06/2019;576;São Paulo;Masculino;40;9;0.;2;1;0;468.6;11/07/2019;1
354644;30/06/2019;666;São Paulo;Feminino;27;1;852.25;1;0;1;268.8;05/10/2019;0
354645;30/06/2019;730;São Paulo;Feminino;36;8;1,487.49;2;1;0;382.63;23/10/2019;0
354646;30/06/2019;647;Minas Gerais;Masculino;52;7;1,300.13;1;1;1;795.03;07/09/2019;1
354647;30/06/2019;516;Rio de Janeiro;Feminino;27;1;0.;1;0;1;467.96;12/10/2019;0
354648;30/06/2019;711;São Paulo;Feminino;81;6;0.;2;1;1;301.15;03/10/2019;0
354649;30/06/2019;736;São Paulo;Masculino;54;7;1,117.29;2;0;1;353.84;12/10/2019;0
354650;30/06/2019;768;São Paulo;Feminino;36;5;1,801.69;2;1;0;72.29;29/10/2019;0
354651;30/06/2019;427;Rio de Janeiro;Masculino;40;8;0.;2;1;1;345.29;19/10/2019;0
354652;30/06/2019;686;Rio de Janeiro;Feminino;47;6;0.;1;1;0;133.67;05/08/2019;1
354653;30/06/2019;690;São Paulo;Feminino;42;5;0.;2;0;1;502.13;02/10/2019;0
354654;30/06/2019;647;Rio de Janeiro;Feminino;29;2;0.;2;1;0;745.97;09/10/2019;0
354655;30/06/2019;714;São Paulo;Masculino;35;3;0.;2;1;1;398.43;13/10/2019;0
354656;30/06/2019;736;Minas Gerais;Feminino;36;8;1,039.14;1;1;1;458.48;18/07/2019;1
354657;30/06/2019;608;São Paulo;Feminino;34;4;887.73;1;1;1;703.43;11/10/2019;0
354658;30/06/2019;809;São Paulo;Feminino;39;5;0.;1;1;0;323.77;30/10/2019;0
354659;30/06/2019;745;São Paulo;Feminino;40;6;1,311.85;1;1;1;207.57;01/10/2019;0
354660;30/06/2019;781;São Paulo;Masculino;38;2;1,178.11;1;0;1;273.47;21/09/2019;1
354661;30/06/2019;527;São Paulo;Masculino;31;4;0.;1;1;0;705.67;09/10/2019;0
354662;30/06/2019;595;Minas Gerais;Feminino;32;0;924.66;1;1;0;19.67;07/10/2019;0
354663;30/06/2019;850;Minas Gerais;Feminino;38;2;1,027.41;2;0;1;99.9;25/10/2019;0
354664;30/06/2019;569;São Paulo;Masculino;37;9;1,787.56;1;1;0;833.04;02/10/2019;0
354665;30/06/2019;728;São Paulo;Masculino;43;7;0.;2;1;0;166.77;22/10/2019;0
354666;30/06/2019;473;Minas Gerais;Feminino;32;5;1,466.02;2;1;1;303.95;27/10/2019;0
354667;30/06/2019;738;São Paulo;Masculino;29;2;0.;2;1;1;710.09;13/10/2019;0
354668;30/06/2019;659;São Paulo;Masculino;35;6;0.;2;1;1;245.33;10/10/2019;0
354669;30/06/2019;597;Rio de Janeiro;Masculino;38;6;1,157.03;2;1;1;104.41;29/10/2019;0
354670;30/06/2019;445;Minas Gerais;Feminino;61;2;1,376.55;1;0;1;124.62;26/10/2019;0
354671;30/06/2019;671;São Paulo;Feminino;29;3;0.;2;1;0;658.51;02/10/2019;0
354672;30/06/2019;656;Rio de Janeiro;Feminino;34;6;598.77;1;1;0;58.47;14/09/2019;1
354673;30/06/2019;658;São Paulo;Masculino;31;5;1,000.82;1;0;1;207.54;08/10/2019;0
354674;30/06/2019;698;Minas Gerais;Masculino;52;10;1,073.04;3;1;0;120.03;27/07/2019;1
354675;30/06/2019;655;Rio de Janeiro;Masculino;38;9;0.;1;0;1;377.04;15/10/2019;0
354676;30/06/2019;772;Rio de Janeiro;Masculino;41;10;960.32;1;1;1;315.94;06/10/2019;0
354677;30/06/2019;681;Rio de Janeiro;Masculino;33;10;0.;1;0;0;659.73;11/10/2019;0
354678;30/06/2019;688;Minas Gerais;Masculino;29;9;1,445.54;2;1;0;597.73;15/10/2019;0
354679;30/06/2019;633;Minas Gerais;Masculino;40;5;861.73;2;1;1;488.66;04/10/2019;0
354680;30/06/2019;735;São Paulo;Masculino;73;9;0.;1;1;1;476.18;23/10/2019;0
354681;30/06/2019;521;Minas Gerais;Feminino;29;2;872.13;1;1;1;4.15;13/10/2019;0
354682;30/06/2019;541;São Paulo;Masculino;36;5;0.;2;1;0;519.98;20/10/2019;0
354683;30/06/2019;612;Minas Gerais;Feminino;36;2;1,307.01;2;0;0;323.3;06/10/2019;0
354684;30/06/2019;562;São Paulo;Masculino;62;3;0.;2;1;0;441.61;06/10/2019;0
354685;30/06/2019;703;São Paulo;Feminino;32;6;0.;2;0;0;140.03;02/10/2019;0
354686;30/06/2019;710;Rio de Janeiro;Masculino;23;6;0.;2;1;1;559.12;01/10/2019;0
354687;30/06/2019;731;Rio de Janeiro;Feminino;40;5;1,713.26;1;1;1;665.49;15/08/2019;1
354688;30/06/2019;703;Rio de Janeiro;Masculino;58;4;929.31;1;0;1;354.79;25/10/2019;0
354689;30/06/2019;618;São Paulo;Feminino;40;0;0.;1;1;0;496.08;15/10/2019;0
354690;30/06/2019;689;São Paulo;Feminino;29;1;775.57;2;1;1;512.49;22/10/2019;0
354691;30/06/2019;718;São Paulo;Masculino;33;7;1,028.74;1;0;0;491.;29/10/2019;0
354692;30/06/2019;608;São Paulo;Masculino;37;5;1,460.93;2;0;0;669.14;05/10/2019;0
354693;30/06/2019;749;Rio de Janeiro;Masculino;34;2;0.;1;0;0;725.79;22/08/2019;1
354694;30/06/2019;753;Rio de Janeiro;Masculino;51;4;798.12;2;0;1;284.42;14/08/2019;1
354695;30/06/2019;630;Rio de Janeiro;Masculino;39;10;1,054.74;1;0;0;245.23;22/08/2019;1
354696;30/06/2019;693;Minas Gerais;Feminino;43;1;1,219.28;1;1;0;366.65;10/08/2019;1
354697;30/06/2019;838;Rio de Janeiro;Feminino;40;6;616.71;1;0;1;627.75;17/08/2019;1
354698;30/06/2019;756;Minas Gerais;Feminino;39;5;1,493.63;2;1;1;454.58;19/10/2019;0
354699;30/06/2019;775;São Paulo;Feminino;27;4;1,523.09;1;1;0;433.8;25/10/2019;0
354700;30/06/2019;635;São Paulo;Feminino;33;5;0.;2;1;0;512.29;14/10/2019;0
354701;30/06/2019;705;Rio de Janeiro;Masculino;36;1;1,116.29;1;1;1;90.86;06/10/2019;0
354702;30/06/2019;481;São Paulo;Masculino;40;3;0.;1;1;1;134.67;13/10/2019;0
354703;30/06/2019;727;Rio de Janeiro;Feminino;49;7;962.97;1;1;0;793.57;21/09/2019;1
354704;30/06/2019;595;São Paulo;Masculino;20;4;958.3;1;1;0;740.58;11/10/2019;0
354705;30/06/2019;535;São Paulo;Feminino;38;0;1,359.19;1;1;0;335.11;07/10/2019;0
354706;30/06/2019;578;São Paulo;Masculino;59;10;1,859.67;1;0;0;39.36;19/07/2019;1
354707;30/06/2019;597;São Paulo;Feminino;29;5;0.;2;1;1;728.44;06/10/2019;0
354708;30/06/2019;449;São Paulo;Feminino;21;7;0.;2;0;0;732.27;20/10/2019;0
354709;30/06/2019;850;Minas Gerais;Feminino;43;8;922.45;2;1;0;228.96;22/10/2019;0
354710;30/06/2019;494;São Paulo;Feminino;35;9;1,127.27;2;1;0;765.64;04/10/2019;0
354711;30/06/2019;676;São Paulo;Feminino;34;8;1,003.6;1;0;0;191.83;12/10/2019;0
354712;30/06/2019;818;Minas Gerais;Masculino;43;10;1,053.02;1;1;1;328.92;13/10/2019;0
354713;30/06/2019;712;Rio de Janeiro;Masculino;45;6;1,129.95;1;0;0;826.66;30/10/2019;0
354714;30/06/2019;672;Minas Gerais;Masculino;40;4;890.26;2;1;0;787.05;07/10/2019;0
354715;30/06/2019;636;São Paulo;Masculino;35;9;954.78;1;0;0;705.36;05/10/2019;0
354716;30/06/2019;698;São Paulo;Masculino;37;8;0.;2;0;0;604.18;07/10/2019;0
354717;30/06/2019;597;Minas Gerais;Feminino;43;7;1,191.27;2;1;0;232.54;20/10/2019;0
354718;30/06/2019;717;São Paulo;Masculino;28;4;1,282.07;1;1;1;226.13;25/10/2019;0
354719;30/06/2019;614;São Paulo;Masculino;49;1;0.;2;1;0;801.84;12/10/2019;0
354720;30/06/2019;708;Minas Gerais;Feminino;23;4;714.33;1;1;0;432.07;19/10/2019;0
354721;30/06/2019;507;Minas Gerais;Masculino;36;9;1,182.14;3;1;0;496.29;28/09/2019;1
354722;30/06/2019;581;São Paulo;Feminino;27;5;1,022.58;2;1;0;811.17;29/10/2019;0
354723;30/06/2019;579;Rio de Janeiro;Feminino;39;2;1,519.63;2;1;0;662.29;26/10/2019;0
354724;30/06/2019;504;Rio de Janeiro;Feminino;46;2;1,637.65;1;1;1;688.01;12/09/2019;1
354725;30/06/2019;737;São Paulo;Feminino;32;7;1,285.51;2;0;1;789.18;07/10/2019;0
354726;30/06/2019;540;Rio de Janeiro;Feminino;31;10;1,181.59;1;1;1;658.45;27/10/2019;0
354727;30/06/2019;609;São Paulo;Masculino;32;7;1,185.2;1;0;0;15.9;28/10/2019;0
354728;30/06/2019;778;São Paulo;Masculino;24;4;0.;2;1;1;678.37;16/10/2019;0
354729;30/06/2019;621;São Paulo;Masculino;40;10;1,638.23;1;0;0;373.;11/10/2019;0
354730;30/06/2019;665;Minas Gerais;Masculino;63;7;1,044.7;1;1;1;104.86;25/08/2019;1
354731;30/06/2019;608;São Paulo;Feminino;47;6;0.;1;1;1;525.05;22/10/2019;0
354732;30/06/2019;680;Rio de Janeiro;Masculino;36;7;0.;2;1;0;83.79;01/10/2019;0
354733;30/06/2019;663;Minas Gerais;Feminino;46;2;1,417.27;1;1;1;242.74;26/10/2019;0
354734;30/06/2019;627;Minas Gerais;Feminino;35;2;1,378.53;1;1;1;717.79;25/08/2019;1
354735;30/06/2019;607;São Paulo;Masculino;26;1;0.;1;1;0;124.24;28/10/2019;0
354736;30/06/2019;681;São Paulo;Feminino;43;8;1,541.;1;0;0;477.75;08/10/2019;0
354737;30/06/2019;766;São Paulo;Feminino;45;6;0.;2;0;0;613.27;07/10/2019;0
354738;30/06/2019;694;São Paulo;Masculino;30;2;0.;3;0;1;62.66;03/10/2019;0
354739;30/06/2019;411;São Paulo;Feminino;54;9;0.;1;0;1;319.26;22/10/2019;0
354740;30/06/2019;742;São Paulo;Masculino;39;8;1,400.05;1;1;1;387.44;15/10/2019;0
354741;30/06/2019;673;Rio de Janeiro;Masculino;43;8;1,271.33;1;0;1;25.04;13/09/2019;1
354742;30/06/2019;529;São Paulo;Masculino;61;1;0.;2;1;1;797.38;03/10/2019;0
354743;30/06/2019;519;São Paulo;Feminino;38;7;1,253.29;1;1;0;784.27;27/10/2019;0
354744;30/06/2019;573;São Paulo;Masculino;35;9;0.;2;1;0;48.93;01/10/2019;0
354745;30/06/2019;453;Minas Gerais;Feminino;28;3;1,399.87;1;1;0;570.19;19/10/2019;0
354746;30/06/2019;798;Minas Gerais;Feminino;39;6;1,197.88;1;1;1;684.37;10/10/2019;0
354747;30/06/2019;693;Rio de Janeiro;Feminino;34;10;1,075.56;2;0;0;644.3;12/10/2019;0
354748;30/06/2019;637;São Paulo;Feminino;44;2;0.;2;1;0;623.61;24/10/2019;0
354749;30/06/2019;672;São Paulo;Masculino;47;1;0.;1;0;0;381.56;06/10/2019;0
354750;30/06/2019;597;São Paulo;Feminino;28;0;1,427.06;1;1;0;530.14;10/10/2019;0
354751;30/06/2019;543;São Paulo;Masculino;42;7;0.;1;1;1;236.04;08/10/2019;0
354752;30/06/2019;695;Rio de Janeiro;Feminino;56;4;0.;2;1;0;352.69;03/10/2019;0
354753;30/06/2019;584;São Paulo;Masculino;35;6;1,616.14;2;1;1;617.66;07/10/2019;0
354754;30/06/2019;652;Minas Gerais;Feminino;58;3;1,163.53;2;0;1;806.26;18/10/2019;0
354755;30/06/2019;601;São Paulo;Masculino;38;4;600.14;1;1;1;158.42;29/10/2019;0
354756;30/06/2019;628;Rio de Janeiro;Masculino;28;4;0.;2;1;1;736.46;02/10/2019;0
354757;30/06/2019;607;Minas Gerais;Masculino;32;9;1,442.72;2;1;0;735.75;28/10/2019;0
354758;30/06/2019;646;São Paulo;Feminino;46;8;0.;2;1;0;554.41;13/10/2019;0
354759;30/06/2019;572;São Paulo;Masculino;30;6;1,176.97;1;1;0;420.18;30/10/2019;0
354760;30/06/2019;801;Rio de Janeiro;Masculino;58;1;799.55;2;1;1;127.02;02/10/2019;0
354761;30/06/2019;597;São Paulo;Feminino;26;8;1,499.89;1;1;0;176.38;27/10/2019;0
354762;30/06/2019;613;São Paulo;Masculino;40;7;1,243.4;1;0;0;805.46;16/10/2019;0
354763;30/06/2019;529;Minas Gerais;Masculino;29;4;1,357.59;1;0;0;470.06;30/08/2019;1
354764;30/06/2019;794;Rio de Janeiro;Feminino;37;9;0.;2;1;0;283.37;19/10/2019;0
354765;30/06/2019;557;São Paulo;Masculino;34;3;830.74;1;1;0;552.81;12/10/2019;0
354766;30/06/2019;499;São Paulo;Feminino;28;4;1,417.93;1;1;1;91.67;13/10/2019;0
354767;30/06/2019;544;São Paulo;Feminino;26;6;0.;1;1;0;417.5;03/09/2019;1
354768;30/06/2019;739;São Paulo;Feminino;30;6;0.;1;0;0;510.85;20/10/2019;0
354769;30/06/2019;458;Minas Gerais;Feminino;43;1;1,068.7;2;1;0;419.02;01/10/2019;0
354770;30/06/2019;528;São Paulo;Masculino;31;9;1,209.63;1;1;0;22.58;04/10/2019;0
354771;30/06/2019;773;Rio de Janeiro;Masculino;51;4;0.;2;0;0;514.95;22/09/2019;1
354772;30/06/2019;646;São Paulo;Feminino;30;5;0.;2;1;0;58.06;20/10/2019;0
354773;30/06/2019;564;São Paulo;Masculino;31;0;1,105.27;1;1;1;362.75;10/10/2019;0
354774;30/06/2019;624;Minas Gerais;Feminino;52;0;1,337.23;1;0;0;20.25;11/09/2019;1
354775;30/06/2019;682;São Paulo;Feminino;52;5;1,126.7;1;1;0;87.85;27/08/2019;1
354776;30/06/2019;726;São Paulo;Feminino;44;2;0.;2;1;1;111.39;13/10/2019;0
354777;30/06/2019;560;São Paulo;Masculino;24;1;1,160.84;1;1;0;373.89;09/10/2019;0
354778;30/06/2019;382;Rio de Janeiro;Masculino;36;0;0.;1;1;1;748.09;31/08/2019;1
